Conta,Unidade,Mês,Valor
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,IRA,0.0
Material Especial y Renta de Equipo Especial,AGS,REGIÓN 2,-34217.07302
Material Especial y Renta de Equipo Especial,AGS,REGIÓN 2,-134279.38758
Material Especial y Renta de Equipo Especial,AGS,Región 1,-17422.846860000005
Material Especial y Renta de Equipo Especial,AGS,Región 2,-22593.2517
Material Especial y Renta de Equipo Especial,AGS,Región 3,-7833.15224
Material Especial y Renta de Equipo Especial,AGS,Regiones,-73054.29667000001
Material Especial y Renta de Equipo Especial,AGS,Región 1,-66330.47514
Material Especial y Renta de Equipo Especial,AGS,Región 2,-85736.21183000001
Material Especial y Renta de Equipo Especial,AGS,Región 3,-33900.57947
Material Especial y Renta de Equipo Especial,AGS,Regiones,-287589.99176
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,-3062.49697
Material Especial,AGS,IRA,-2621.082790000001
Material Especial,AGS,IRA,-3278.9112600000008
Material Especial,AGS,IRA,-3305.4398799999994
Material Especial,AGS,IRA,-2837.04437
Material Especial,AGS,IRA,-3552.53992
Material Especial,AGS,IRA,-4845.668790000001
Material Especial,AGS,IRA,-2934.2382399999997
Material Especial,AGS,IRA,-3330.5949799999994
Material Especial,AGS,IRA,-5683.5797600000005
Material Especial,AGS,IRA,-2629.468780000001
Material Especial,AGS,IRA,-4466.77418
Material Especial,AGS,IRA,-4008.4807299999998
Material Especial,AGS,IRA,-4817.81203
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,-15922.53572
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,IRA,0.0
Material Especial,AGS,REGIÓN 2,-22593.2517
Material Especial,AGS,REGIÓN 2,-85736.21183000001
Material Especial,AGS,Región 1,-17422.846860000005
Material Especial,AGS,Región 2,-22593.2517
Material Especial,AGS,Región 3,-7833.15224
Material Especial,AGS,Regiones,-47849.25080000001
Material Especial,AGS,Región 1,-66330.47514
Material Especial,AGS,Región 2,-85736.21183000001
Material Especial,AGS,Región 3,-33900.57947
Material Especial,AGS,Regiones,-185967.26644
Renta de Equipo Médico,AGS,IRA,-2312.0541300000004
Renta de Equipo Médico,AGS,IRA,-3902.38416
Renta de Equipo Médico,AGS,IRA,-2458.8246200000003
Renta de Equipo Médico,AGS,IRA,-1075.64546
Renta de Equipo Médico,AGS,IRA,-377.80834000000084
Renta de Equipo Médico,AGS,IRA,169.55346000000014
Renta de Equipo Médico,AGS,IRA,-538.6109
Renta de Equipo Médico,AGS,IRA,-617.3509799999999
Renta de Equipo Médico,AGS,IRA,-1097.31978
Renta de Equipo Médico,AGS,IRA,-1093.0741400000002
Renta de Equipo Médico,AGS,IRA,-900.0091899999999
Renta de Equipo Médico,AGS,IRA,593.9403800000002
Renta de Equipo Médico,AGS,IRA,-10126.716710000002
Renta de Equipo Médico,AGS,IRA,-1082.4867299999996
Renta de Equipo Médico,AGS,IRA,-1529.1078400000004
Renta de Equipo Médico,AGS,IRA,-1487.0176499999998
Renta de Equipo Médico,AGS,IRA,-798.43614
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,-4897.04836
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,IRA,0.0
Renta de Equipo Médico,AGS,REGIÓN 2,-11623.821320000001
Renta de Equipo Médico,AGS,REGIÓN 2,-48543.17575
Renta de Equipo Médico,AGS,Región 1,-10087.673569999999
Renta de Equipo Médico,AGS,Región 2,-11623.821320000001
Renta de Equipo Médico,AGS,Región 3,-3493.55098
Renta de Equipo Médico,AGS,Regiones,-25205.04587
Renta de Equipo Médico,AGS,Región 1,-37248.39328
Renta de Equipo Médico,AGS,Región 2,-48543.17575
Renta de Equipo Médico,AGS,Región 3,-15831.15629
Renta de Equipo Médico,AGS,Regiones,-101622.72532
Subrogados,AGS,IRA,-2414.4640299999996
Subrogados,AGS,IRA,-2500.38799
Subrogados,AGS,IRA,-3812.1409900000003
Subrogados,AGS,IRA,-2683.42933
Subrogados,AGS,IRA,-1004.8752700000001
Subrogados,AGS,IRA,-1091.83223
Subrogados,AGS,IRA,-2475.7807499999994
Subrogados,AGS,IRA,-2120.20072
Subrogados,AGS,IRA,-1103.8356899999999
Subrogados,AGS,IRA,-2003.0436399999996
Subrogados,AGS,IRA,-1388.11353
Subrogados,AGS,IRA,-2721.02408
Subrogados,AGS,IRA,-12415.297610000001
Subrogados,AGS,IRA,-2417.5520999999994
Subrogados,AGS,IRA,-3911.00397
Subrogados,AGS,IRA,-853.0861499999996
Subrogados,AGS,IRA,-2679.9305
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,-9861.57272
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,IRA,0.0
Subrogados,AGS,REGIÓN 2,-22741.02777
Subrogados,AGS,REGIÓN 2,-93625.31008
Subrogados,AGS,Región 1,-16193.784880000001
Subrogados,AGS,Región 2,-22741.02777
Subrogados,AGS,Región 3,-9094.68746
Subrogados,AGS,Regiones,-48029.50011
Subrogados,AGS,Región 1,-59597.28383
Subrogados,AGS,Región 2,-93625.31008
Subrogados,AGS,Región 3,-34227.23767
Subrogados,AGS,Regiones,-187449.83158
Servicio Subrogado,AGS,IRA,-2414.4640299999996
Servicio Subrogado,AGS,IRA,-2500.38799
Servicio Subrogado,AGS,IRA,-3812.1409900000003
Servicio Subrogado,AGS,IRA,-2683.42933
Servicio Subrogado,AGS,IRA,-1004.8752700000001
Servicio Subrogado,AGS,IRA,-1091.83223
Servicio Subrogado,AGS,IRA,-2475.7807499999994
Servicio Subrogado,AGS,IRA,-2120.20072
Servicio Subrogado,AGS,IRA,-1103.8356899999999
Servicio Subrogado,AGS,IRA,-2003.0436399999996
Servicio Subrogado,AGS,IRA,-1388.11353
Servicio Subrogado,AGS,IRA,-2721.02408
Servicio Subrogado,AGS,IRA,-12415.297610000001
Servicio Subrogado,AGS,IRA,-2417.5520999999994
Servicio Subrogado,AGS,IRA,-3911.00397
Servicio Subrogado,AGS,IRA,-853.0861499999996
Servicio Subrogado,AGS,IRA,-2679.9305
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,-9861.57272
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,IRA,0.0
Servicio Subrogado,AGS,REGIÓN 2,-11117.20645
Servicio Subrogado,AGS,REGIÓN 2,-45082.13433
Servicio Subrogado,AGS,Región 1,-6106.11131
Servicio Subrogado,AGS,Región 2,-11117.20645
Servicio Subrogado,AGS,Región 3,-5601.136479999999
Servicio Subrogado,AGS,Regiones,-22824.45424
Servicio Subrogado,AGS,Región 1,-22348.89055
Servicio Subrogado,AGS,Región 2,-45082.13433
Servicio Subrogado,AGS,Región 3,-18396.08138
Servicio Subrogado,AGS,Regiones,-85827.10626
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1403.6339600000003
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1262.63977
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1694.02984
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2078.26293
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1540.8204999999998
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1214.85745
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1823.8503
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1447.99743
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2047.5167099999999
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1748.5451199999998
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2888.23213
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1518.82017
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-7979.387
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2288.00444
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2123.33437
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-1354.66335
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-2378.7863399999997
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,-8144.7885
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,IRA,0.0
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,REGIÓN 2,-13238.994600000002
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,REGIÓN 2,-49878.181099999994
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 1,-5675.48964
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 2,-13238.994600000002
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 3,-6838.168299999999
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Regiones,-25752.652540000003
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 1,-17574.04017
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 2,-49878.181099999994
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Región 3,-27228.633110000002
Costo de Honorarios por Servicios Médicos y Auxiliares,AGS,Regiones,-94680.85438
Personas Físicas (Costo),AGS,IRA,-1403.6339600000003
Personas Físicas (Costo),AGS,IRA,-1262.63977
Personas Físicas (Costo),AGS,IRA,-1694.02984
Personas Físicas (Costo),AGS,IRA,-2078.26293
Personas Físicas (Costo),AGS,IRA,-1540.8204999999998
Personas Físicas (Costo),AGS,IRA,-1214.85745
Personas Físicas (Costo),AGS,IRA,-1823.8503
Personas Físicas (Costo),AGS,IRA,-1447.99743
Personas Físicas (Costo),AGS,IRA,-2047.5167099999999
Personas Físicas (Costo),AGS,IRA,-1748.5451199999998
Personas Físicas (Costo),AGS,IRA,-2888.23213
Personas Físicas (Costo),AGS,IRA,-1518.82017
Personas Físicas (Costo),AGS,IRA,-7979.387
Personas Físicas (Costo),AGS,IRA,-2288.00444
Personas Físicas (Costo),AGS,IRA,-2123.33437
Personas Físicas (Costo),AGS,IRA,-1354.66335
Personas Físicas (Costo),AGS,IRA,-2378.7863399999997
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,-8144.7885
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,IRA,0.0
Personas Físicas (Costo),AGS,REGIÓN 2,-13238.994600000002
Personas Físicas (Costo),AGS,REGIÓN 2,-49878.181099999994
Personas Físicas (Costo),AGS,Región 1,-5675.48964
Personas Físicas (Costo),AGS,Región 2,-13238.994600000002
Personas Físicas (Costo),AGS,Región 3,-6838.168299999999
Personas Físicas (Costo),AGS,Regiones,-25752.652540000003
Personas Físicas (Costo),AGS,Región 1,-17574.04017
Personas Físicas (Costo),AGS,Región 2,-49878.181099999994
Personas Físicas (Costo),AGS,Región 3,-27228.633110000002
Personas Físicas (Costo),AGS,Regiones,-94680.85438
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,IRA,0.0
Personas Morales (Costo),AGS,REGIÓN 2,0.0
Personas Morales (Costo),AGS,REGIÓN 2,0.0
Personas Morales (Costo),AGS,Región 1,0.0
Personas Morales (Costo),AGS,Región 2,0.0
Personas Morales (Costo),AGS,Región 3,0.0
Personas Morales (Costo),AGS,Regiones,0.0
Personas Morales (Costo),AGS,Región 1,0.0
Personas Morales (Costo),AGS,Región 2,0.0
Personas Morales (Costo),AGS,Región 3,0.0
Personas Morales (Costo),AGS,Regiones,0.0
Indirectos,AGS,IRA,-198.39666
Indirectos,AGS,IRA,-278.50763
Indirectos,AGS,IRA,-101.92754000000001
Indirectos,AGS,IRA,-274.71876000000003
Indirectos,AGS,IRA,-331.81794
Indirectos,AGS,IRA,-384.89410000000004
Indirectos,AGS,IRA,-1796.0333899999998
Indirectos,AGS,IRA,-301.46819999999997
Indirectos,AGS,IRA,-509.13649000000015
Indirectos,AGS,IRA,-348.60259
Indirectos,AGS,IRA,-637.08065
Indirectos,AGS,IRA,1416.76722
Indirectos,AGS,IRA,-1185.3685300000002
Indirectos,AGS,IRA,-444.7562
Indirectos,AGS,IRA,-589.98865
Indirectos,AGS,IRA,-120.42301
Indirectos,AGS,IRA,-217.77223
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,-1372.94009
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,0.0
Indirectos,AGS,IRA,-0.20729028479889766
Indirectos,AGS,REGIÓN 2,-3657.00498
Indirectos,AGS,REGIÓN 2,-12835.470100000002
Indirectos,AGS,Región 1,-1210.7971599999998
Indirectos,AGS,Región 2,-3657.0049799999997
Indirectos,AGS,Región 3,-1546.37589
Indirectos,AGS,Regiones,-6414.17803
Indirectos,AGS,Región 1,-5496.39814
Indirectos,AGS,Región 2,-12835.470100000002
Indirectos,AGS,Región 3,-6446.164219999999
Indirectos,AGS,Regiones,-24778.032460000002
Mantenimiento Biomédica,AGS,IRA,-21.15
Mantenimiento Biomédica,AGS,IRA,-20.548
Mantenimiento Biomédica,AGS,IRA,-14.2
Mantenimiento Biomédica,AGS,IRA,-5.71957
Mantenimiento Biomédica,AGS,IRA,-91.59906
Mantenimiento Biomédica,AGS,IRA,-23.694620000000008
Mantenimiento Biomédica,AGS,IRA,-128.03886
Mantenimiento Biomédica,AGS,IRA,-31.4252
Mantenimiento Biomédica,AGS,IRA,-184.84311000000002
Mantenimiento Biomédica,AGS,IRA,-40.40214
Mantenimiento Biomédica,AGS,IRA,-471.9965
Mantenimiento Biomédica,AGS,IRA,96.81386
Mantenimiento Biomédica,AGS,IRA,-153.21662999999998
Mantenimiento Biomédica,AGS,IRA,-179.74725
Mantenimiento Biomédica,AGS,IRA,-63.61
Mantenimiento Biomédica,AGS,IRA,-60.42
Mantenimiento Biomédica,AGS,IRA,-38.115
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,-341.89225000000005
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,IRA,0.0
Mantenimiento Biomédica,AGS,REGIÓN 2,-1276.01021
Mantenimiento Biomédica,AGS,REGIÓN 2,-4686.073150000001
Mantenimiento Biomédica,AGS,Región 1,-528.6475200000001
Mantenimiento Biomédica,AGS,Región 2,-1276.01021
Mantenimiento Biomédica,AGS,Región 3,-375.93133
Mantenimiento Biomédica,AGS,Regiones,-2180.58906
Mantenimiento Biomédica,AGS,Región 1,-1735.0514500000002
Mantenimiento Biomédica,AGS,Región 2,-4686.073150000001
Mantenimiento Biomédica,AGS,Región 3,-2374.1389799999993
Mantenimiento Biomédica,AGS,Regiones,-8795.26358
Mantenimiento Sistemas,AGS,IRA,-59.53
Mantenimiento Sistemas,AGS,IRA,-53.14896
Mantenimiento Sistemas,AGS,IRA,-15.589050000000007
Mantenimiento Sistemas,AGS,IRA,-36.07069
Mantenimiento Sistemas,AGS,IRA,-28.6
Mantenimiento Sistemas,AGS,IRA,-56.52946
Mantenimiento Sistemas,AGS,IRA,-643.80762
Mantenimiento Sistemas,AGS,IRA,-52.587979999999995
Mantenimiento Sistemas,AGS,IRA,-39.01539
Mantenimiento Sistemas,AGS,IRA,-42.688
Mantenimiento Sistemas,AGS,IRA,-54.71771
Mantenimiento Sistemas,AGS,IRA,625.32993
Mantenimiento Sistemas,AGS,IRA,-192.9387
Mantenimiento Sistemas,AGS,IRA,-15.202000000000007
Mantenimiento Sistemas,AGS,IRA,-15.82
Mantenimiento Sistemas,AGS,IRA,-10.8565
Mantenimiento Sistemas,AGS,IRA,-12.6
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,-54.478500000000004
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,IRA,0.0
Mantenimiento Sistemas,AGS,REGIÓN 2,-275.96436000000006
Mantenimiento Sistemas,AGS,REGIÓN 2,-773.20902
Mantenimiento Sistemas,AGS,Región 1,-6.59801
Mantenimiento Sistemas,AGS,Región 2,-275.96436000000006
Mantenimiento Sistemas,AGS,Región 3,-118.64407999999999
Mantenimiento Sistemas,AGS,Regiones,-401.20645
Mantenimiento Sistemas,AGS,Región 1,-528.901
Mantenimiento Sistemas,AGS,Región 2,-773.20902
Mantenimiento Sistemas,AGS,Región 3,-222.22424999999998
Mantenimiento Sistemas,AGS,Regiones,-1524.33427
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
Mantenimiento Inmuebles,AGS,IRA,0.0
